primary_id	simple_id	supplier_id	seq_depth	subset	clade	exclude	genus	species	sex	location	sublocation	notes	source	
cichlid6994122	MayPea7	D05-I06	20.7	1	Mbuna		Maylandia	"""pearly"""	M	Chilumba	Luwino_reef			
cichlid6994123	MayPea8	D05-I07	18.0	1	Mbuna		Maylandia	"""pearly"""	M	Chilumba	Luwino_reef			
cichlid6994124	MayPea9	D05-I08	14.8	1	Mbuna		Maylandia	"""pearly"""	M	Chilumba	Luwino_reef			
cichlid6994125	MayPea10	D05-I09	15.6	1	Mbuna		Maylandia	"""pearly"""	M	Chilumba	Luwino_reef			
cichlid6994126	MayPea11	D05-I10	16.8	1	Mbuna		Maylandia	"""pearly"""	M	Chilumba	Luwino_reef			
cichlid6994127	MayPea12	D05-J01	17.3	1	Mbuna		Maylandia	"""pearly"""	F	Chilumba	Luwino_reef			
cichlid6994128	MayPea13	D05-J02	19.0	1	Mbuna		Maylandia	"""pearly"""	F	Chilumba	Luwino_reef			
cichlid6994129	MayPea14	D05-J03	19.4	1	Mbuna		Maylandia	"""pearly"""	F	Chilumba	Luwino_reef			
cichlid6994130	MayPea15	D05-J04	19.6	1	Mbuna		Maylandia	"""pearly"""	F	Chilumba	Luwino_reef			
cichlid6994131	MayPea16	D05-J05	19.9	1	Mbuna		Maylandia	"""pearly"""	F	Chilumba	Luwino_reef			
cichlid6994132	MayPea17	D05-J06	17.2	1	Mbuna		Maylandia	"""pearly"""	F	Chilumba	Luwino_reef			
cichlid6994133	OtoSpe4	D05-J08	18.7	1	Benthic		Otopharynx	speciosus	F?	Chilumba	Chiweta_beach			
cichlid6994134	OtoSpe5	D05-J09	17.3	1	Benthic		Otopharynx	speciosus		Chilumba	Chiweta_beach			
cichlid6994135	OtoDec1	D06-A01	16.3	1	Benthic		Otopharynx	"c.f. ""decorus"""	F	Chilumba	Chiweta_beach			
cichlid6994136	OtoDec2	D06-A02	15.5	1	Benthic		Otopharynx	"c.f. ""decorus"""	F	Chilumba	Chiweta_beach			
cichlid6994137	SciUnk2	D06-A07	18.9	1	Benthic		Sciaenochromis	sp.		Chilumba	Chiweta_beach			
cichlid6994138	OtoDec3	D06-A10	18.9	1	Benthic		Otopharynx	"c.f. ""decorus"""	M	Chilumba	Chiweta_beach			
cichlid6994139	TroUnk3	D06-B01	20.3	1	Mbuna		Tropheops	sp.	M	Chilumba	Chiweta_beach			
cichlid6994140	MayFai41	D06-B02	20.1	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994141	MayCal2	D06-B07	19.7	1	Mbuna		Maylandia	callainos	M	Chilumba	Chitande_island	blue		
cichlid6994142	MayCal3	D06-B08	16.6	1	Mbuna		Maylandia	callainos	F	Chilumba	Chitande_island	OB		
cichlid6994143	AulBlu1	D06-B09	18.7	1	Deep		Aulonocara	"""blue orange"""	M	Chilumba	Chilumba_jetty			
cichlid6994144	AulBlu2	D06-B10	17.0	1	Deep		Aulonocara	"""blue orange"""	M	Chilumba	Chilumba_jetty			
cichlid6994145	AulBlu3	D06-C01	17.5	1	Deep		Aulonocara	"""blue orange"""	M	Chilumba	Chilumba_jetty			
cichlid6994146	AulBlu4	D06-C02	18.1	1	Deep		Aulonocara	"""blue orange"""	M	Chilumba	Chilumba_jetty			
cichlid6994147	AulEth1	D06-C03	18.8	1	Deep		Aulonocara	c.f. ethelwynnae	M	Chilumba	Chilumba_jetty			
cichlid6994148	AulEth2	D06-C04	19.6	1	Deep		Aulonocara	c.f. ethelwynnae	M	Chilumba	Chilumba_jetty			
cichlid6994149	MayFai42	D06-C05	17.1	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994150	MayFai43	D06-C06	17.1	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994151	MayFai45	D06-C08	17.6	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994152	MayFai46	D06-C09	16.7	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994153	MayFai47	D06-C10	17.0	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994154	MayFai48	D06-D01	17.1	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994155	MayFai49	D06-D02	16.3	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994156	MayFai50	D06-D03	18.9	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994157	MayFai51	D06-D04	16.9	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994158	MayFai52	D06-D05	22.6	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994159	MayFai53	D06-D06	18.3	1	Mbuna		Maylandia	fainzilberi	F?	Chilumba	Chitande_island			
cichlid6994160	MayFai54	D06-D07	16.1	1	Mbuna		Maylandia	fainzilberi	F?	Chilumba	Chitande_island			
cichlid6994161	MayFai55	D06-D08	14.2	1	Mbuna		Maylandia	fainzilberi	F?	Chilumba	Chitande_island			
cichlid6994162	MayFai56	D06-D09	17.3	1	Mbuna		Maylandia	fainzilberi	F?	Chilumba	Chitande_island			
cichlid6994163	MayFai57	D06-D10	15.9	1	Mbuna		Maylandia	fainzilberi	F?	Chilumba	Chitande_island			
cichlid6994164	MayCal4	D06-E02	16.0	1	Mbuna		Maylandia	callainos	M	Chilumba	Chitande_island	blue		
cichlid6994165	MayCal5	D06-E03	14.2	1	Mbuna		Maylandia	callainos	M	Chilumba	Chitande_island	blue		
cichlid6994166	MayCal6	D06-E05	20.3	1	Mbuna		Maylandia	callainos	M	Chilumba	Chitande_island	blue		
cichlid6994167	MayCal7	D06-E06	17.0	1	Mbuna		Maylandia	callainos	M	Chilumba	Chitande_island	blue		
cichlid6994168	MayCal8	D06-E07	20.3	1	Mbuna		Maylandia	callainos	M	Chilumba	Chitande_island	blue		
cichlid6994169	MayCal9	D06-E08	20.8	1	Mbuna		Maylandia	callainos	M	Chilumba	Chitande_island	blue		
cichlid6994170	MayCal10	D06-E09	15.2	1	Mbuna		Maylandia	callainos	M	Chilumba	Chitande_island	blue		
cichlid6994171	MayCal11	D06-E10	19.2	1	Mbuna		Maylandia	callainos	M	Chilumba	Chitande_island	blue		
cichlid6994172	MayCal12	D06-F01	15.0	1	Mbuna		Maylandia	callainos	M	Chilumba	Chitande_island	blue		
cichlid6994173	MayCal13	D06-F02	16.5	1	Mbuna		Maylandia	callainos	M	Chilumba	Chitande_island	OB		
cichlid6994174	MayCal14	D06-F03	17.9	1	Mbuna		Maylandia	callainos	F	Chilumba	Chitande_island	OB		
cichlid6994175	MayCal15	D06-F04	17.4	1	Mbuna		Maylandia	callainos	F	Chilumba	Chitande_island	OB		
cichlid6994176	MayCal16	D06-F05	18.8	1	Mbuna		Maylandia	callainos	F	Chilumba	Chitande_island	OB		
cichlid6994177	MayCal17	D06-F06	18.0	1	Mbuna		Maylandia	callainos	F	Chilumba	Chitande_island	OB		
cichlid6994178	MayCal18	D06-F07	15.6	1	Mbuna		Maylandia	callainos	F	Chilumba	Chitande_island	OB		
cichlid6994180	MayCal19	D06-F08	16.3	1	Mbuna		Maylandia	callainos	F	Chilumba	Chitande_island	OB		
cichlid6994181	MayCal20	D06-F09	14.5	1	Mbuna		Maylandia	callainos	F	Chilumba	Chitande_island	OB		
cichlid6994182	MayCal21	D06-F10	18.2	1	Mbuna		Maylandia	callainos	F	Chilumba	Chitande_island	OB		
cichlid6994183	MayCal22	D06-G01	17.7	1	Mbuna		Maylandia	callainos	F	Chilumba	Chitande_island	OB		
cichlid6994184	AulBlu5	D06-G02	15.7	1	Deep		Aulonocara	"""blue orange"""	M	Chilumba	Chilumba_jetty			
cichlid6994185	AulBlu6	D06-G03	18.6	1	Deep		Aulonocara	"""blue orange"""	M	Chilumba	Chilumba_jetty			
cichlid6994186	AulBlu7	D06-G04	18.9	1	Deep		Aulonocara	"""blue orange"""	M	Chilumba	Chilumba_jetty			
cichlid6994187	AulBlu8	D06-G05	18.8	1	Deep		Aulonocara	"""blue orange"""	M	Chilumba	Chilumba_jetty			
cichlid6994188	AulBlu9	D06-G06	17.2	1	Deep		Aulonocara	"""blue orange"""	M	Chilumba	Chilumba_jetty			
cichlid6994189	AulBlu10	D06-G07	19.5	1	Deep		Aulonocara	"""blue orange"""	M	Chilumba	Chilumba_jetty			
cichlid6994190	StiMod3	D06-G08	17.5	1	Benthic		Stigmatochromis	modestus		Chilumba	Chitande_island			
cichlid6994191	LabFue24	D06-H01	17.4	1	Mbuna		Labeotropheus	fuelleborni	M	Chilumba	Chitande_island			
cichlid6994192	LabFue26	D06-H03	19.7	1	Mbuna		Labeotropheus	fuelleborni	F	Chilumba	Chitande_island	OB		
cichlid6994193	TroOli6	D06-H04	18.1	1	Mbuna		Tropheops	"""olive"""	M	Chilumba	Chitande_island			
cichlid6994194	TroWhi1	D06-H05	19.5	1	Mbuna		Tropheops	"""white dorsal"""	M	Chilumba	Chitande_island			
cichlid6994195	MayCal23	D06-I02	17.1	1	Mbuna		Maylandia	callainos	F?	Chilumba	Chitande_island	grey		
cichlid6994196	TroWhi2	D06-I03	19.1	1	Mbuna		Tropheops	"""white dorsal"""	F	Chilumba	Chitande_island			
cichlid6994198	TroWhi4	D06-I05	15.0	1	Mbuna		Tropheops	"""white dorsal"""	F	Chilumba	Chitande_island			
cichlid6994199	MayCal24	D06-I06	16.6	1	Mbuna		Maylandia	callainos	F?	Chilumba	Chitande_island	grey		
cichlid6994200	MayCal25	D06-I07	15.5	1	Mbuna		Maylandia	callainos	F?	Chilumba	Chitande_island	grey		
cichlid6994201	MayFai58	D06-I08	17.8	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994202	MayFai59	D06-I09	17.8	1	Mbuna		Maylandia	fainzilberi	M	Chilumba	Chitande_island			
cichlid6994203	ProAnn1	D06-J05	19.0	1	Benthic		Protomelas	annectens	M	Chilumba	Ngara			
cichlid6994204	BucLep1	D06-J07	20.9	1	Benthic		Buccochromis	lepturus		Chilumba	Ngara			
cichlid6994205	HemUnk1	D06-J08	19.4	1	Benthic		Hemitaeniochromis	sp.		Chilumba	Ngara			
cichlid6994206	ProUnk1	D07-B05	16.3	1	Benthic		Protomelas	sp.		Chilumba	Ngara			
cichlid6994207	MayLan2	D07-B08	14.9	1	Mbuna		Maylandia	"""lanisticola north"""	M?	Chilumba	Ngara			
cichlid6994208	MayLan3	D07-B09	16.4	1	Mbuna		Maylandia	"""lanisticola north"""	M?	Chilumba	Ngara			
cichlid6994209	MayLan4	D07-B10	16.1	1	Mbuna		Maylandia	"""lanisticola north"""		Chilumba	Ngara			
cichlid6994210	MayLan5	D07-C01	17.1	1	Mbuna		Maylandia	"""lanisticola north"""		Chilumba	Ngara			
cichlid6994211	TaeUnk1	D07-D09	16.6	1	Deep		Taeniolethrinops	sp.		Chilumba	Ngara			
cichlid6994212	OtoDec5	D07-G04	19.1	1	Benthic		Otopharynx	"""decorus double spot"""		Chilumba	Ngara			
cichlid6994213	ProTri1	D07-G05	20.5	1	Benthic		Protomelas	triaenodon		Chilumba	Ngara			
cichlid6994214	MayLan6	D07-G06	15.8	1	Mbuna		Maylandia	"""lanisticola north"""		Chilumba	Ngara			
cichlid6994215	MayLan7	D07-G07	15.1	1	Mbuna		Maylandia	"""lanisticola north"""		Chilumba	Ngara			
cichlid6994216	LbdZeb1	D07-H01	16.3	1	Mbuna		Labidochromis	"""zebra eastern"""		Chiofu	main_bay			
cichlid6994217	MelSim1	D07-H04	16.7	1	Mbuna		Melanochromis	simulans	F	Chiofu	main_bay			
cichlid6994218	PlaJoh2	D07-H09	17.2	1	Benthic		Placidochromis	johnstoni	F	Chiofu	main_bay			
cichlid6994219	MelDia1	D07-I01	17.2	1	Mbuna		Melanochromis	dialeptos	F	Chiofu	main_bay	initially M. dileptos		
cichlid6994220	StiPho1	D07-I06	19.2	1	Benthic		Stigmatochromis	pholidophorus	M	Chiofu	main_bay	initially S. philodophorus		
cichlid6994221	StiPho2	D07-I07	17.4	1	Benthic		Stigmatochromis	pholidophorus		Chiofu	main_bay	initially S. philodophorus		
cichlid6994222	NimLiv2	D07-I09	15.0	1	Benthic		Nimbochromis	livingstonii		Chiofu	main_bay			
cichlid6994223	PlaJoh3	D07-J02	15.3	1	Benthic		Placidochromis	johnstoni	M	Chiofu	main_bay			
cichlid6994224	FosRos4	D07-J04	15.5	1	Benthic		Fossorochromis	rostratus	F?	Chiofu	main_bay			
cichlid6994225	ChaSpi1	D07-J09	15.6	1	Benthic		Champsochromis	c.f. spilorhynchus		Chiofu	main_bay			
cichlid6994226	PlaJoh4	D07-J10	15.4	1	Benthic		Placidochromis	johnstoni		Chiofu	main_bay			
cichlid6994227	TrePla3	D08-A01	14.0	1	Benthic		Trematocranus	placodon		Chiofu	main_bay			
cichlid6994229	FosRos5	D08-A07	14.4	1	Benthic		Fossorochromis	rostratus	F	Chiofu	main_bay			
cichlid6994230	FosRos6	D08-A09	16.4	1	Benthic		Fossorochromis	rostratus	M	Chiofu	main_bay			
cichlid6994231	MylGue1	D08-A10	15.4	1	Benthic		Mylochromis	c.f. guentheri		Chiofu	main_bay			
cichlid6994232	NimFus1	D08-C08	14.4			susp	Nimbochromis	fuscotaeniatus		Chiofu	main_bay	sequence clusters with Tyrannochromis but photo is NimFus - likely sample mixup at some point		
cichlid6994233	TraEas1	D08-C09	16.0	1	Deep		Tramitichromis	"""east coast short"""	M	Chiofu	main_bay	Konigs 07 p370 yellow gular		
cichlid6994234	FosRos7	D08-D01	18.5	1	Benthic		Fossorochromis	rostratus		Chiofu	main_bay			
cichlid6994235	FosRos8	D08-D02	18.8	1	Benthic		Fossorochromis	rostratus	F?	Chiofu	main_bay			
cichlid6994236	StiPho3	D08-D03	15.1	1	Benthic		Stigmatochromis	pholidophorus		Chiofu	main_bay	initially S. philodophorus		
cichlid6994237	TrePla6	D08-D04	17.3	1	Benthic		Trematocranus	placodon		Chiofu	main_bay			
cichlid6994238	DimKiw7	D08-D05	16.4	1	Benthic		Dimidiochromis	kiwinge		Chiofu	main_bay			
cichlid6994239	TrePla7	D08-D06	14.4	1	Benthic		Trematocranus	placodon		Chiofu	main_bay			
cichlid6994240	AulSau1	D08-D10	13.7	1	Deep		Aulonocara	saulosi	M	Chiofu	south_rocks			
cichlid6994241	StiMod4	D08-F04	15.9	1	Benthic		Stigmatochromis	modestus	M	Chiofu	south_rocks			
cichlid6994242	FosRos9	D08-G09	14.2	1	Benthic		Fossorochromis	rostratus	F?	Chiofu	south_rocks			
cichlid6994243	PseJoh1	D08-H02	17.6	1	Mbuna		Pseudotropheus	johannii	M	Chiofu	south_rocks	initially Melanochromis johanni		
cichlid6994244	CopVer4	D08-H03	17.1	1	Utaka		Copadichromis	verduyni	M	Chiofu	south_rocks	was ChaVer1 for some reason - renamed to CopVer4 200305		
cichlid6994245	AbaLab2	D08-I01	18.4			susp	Abactochromis	labrosus		Chiofu		sequence clusters deeply with benthics not with AbaLab1 but photo looks good to George		
cichlid6994246	CheEuc2	D08-J06	18.0	1	Benthic		Cheilochromis	euchilus		Chiofu				
cichlid6994247	CheEuc3	D08-J09	17.5	1	Benthic		Cheilochromis	euchilus		Chiofu				
cichlid6994248	MelBal1	D09-B07	17.5	1	Mbuna		Melanochromis	baliodigma		Chiofu				
cichlid6994249	SciFry1	D09-C01	17.3	1	Benthic		Sciaenochromis	c.f. fryeri		Chiofu				
cichlid6994250	LabVel1	D09-C02	15.6	1	Mbuna		Labidochromis	c.f. vellicans	M	Chiofu				
cichlid6994251	BucHet1	D09-C07	15.0	1	Benthic		Buccochromis	heterotaenia		Chiofu				
cichlid6994252	GepZeb1	D09-F01	16.5	1	Mbuna		Gephyrochromis	"""zebroides"""		Chiofu				
cichlid6994253	AulSau2	D09-F04	16.5	1	Deep		Aulonocara	saulosi	M	Chiofu				
cichlid6994254	PetNig1	D09-G03	18.5	1	Mbuna		Petrotilapia	nigra	M	Chiofu				
cichlid6994255	TroYel1	D09-G05	18.6	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994256	TroYel2	D09-I01	16.7	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994257	TroYel3	D09-I07	17.5	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994258	TroYel4	D09-J02	17.4	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994259	TroYel5	D09-J03	20.5	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994260	TroYel6	D09-J04	16.3	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994261	TroYel7	D09-J05	17.6	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994262	TroYel8	D09-J06	15.5	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994263	TroYel10	D09-J08	18.7	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994264	TroYel11	D10-A03	16.8	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994265	TroYel12	D10-A04	15.2	1	Mbuna		Tropheops	"c.f. ""yellow gular"""	M	Chiofu				
cichlid6994266	TroYel13	D10-B02	19.0	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994267	TroYel14	D10-B08	18.5	1	Mbuna		Tropheops	"""yellow gular"""	M	Chiofu				
cichlid6994268	TroCho3	D10-B09	19.1	1	Mbuna		Tropheops	"""chiofu 3"""	M	Chiofu				
cichlid6994270	TroCho4	D10-D07	18.1	1	Mbuna		Tropheops	"""chiofu yellow"""	M	Chiofu				
cichlid6994271	TroCho5	D10-D09	18.0	1	Mbuna		Tropheops	"""chiofu yellow"""	M	Chiofu				
cichlid6994272	TroCho6	D10-E03	17.9	1	Mbuna		Tropheops	"""chiofu yellow"""	M	Chiofu				
cichlid6994273	TroCho7	D10-E07	15.8	1	Mbuna		Tropheops	"""chiofu yellow"""	M	Chiofu				
cichlid6994274	TroCho8	D10-E08	16.5	1	Mbuna		Tropheops	"""chiofu yellow"""	M	Chiofu				
cichlid7020102	PlaYel4	D12-G10	14.5	1	Benthic		Placidochromis	"""yellow bar black chin"""		Makanjila		trawl at 20m		
cichlid7020103	PlaYel5	D12-H01	16.6	1	Benthic		Placidochromis	"""yellow bar black chin"""	M	Makanjila		trawl at 20m		
cichlid7020104	PlaYel6	D12-H02	16.5	1	Benthic		Placidochromis	"""yellow bar black chin"""	M	Makanjila		trawl at 20m		
cichlid7020105	OtoSel1	D12-H06	15.8	1	Benthic		Otopharynx	selenurus	M	Makanjila		trawl at 30-40m		
cichlid7020106	OtoSel2	D12-H07	16.1	1	Benthic		Otopharynx	selenurus	M	Makanjila		trawl at 30-40m		
cichlid7020107	AulMac1	D12-H08	15.7	1	Deep		Aulonocara	c.f. macrochir		Makanjila		trawl at 30-40m		
cichlid7020108	MylSpi1	D12-H10	18.5	1	Benthic		Mylochromis	spilostichus		Makanjila		trawl at 30-40m; initially Sciaenochromis spilostichus		
cichlid7020109	PlaLng1	D12-I02	15.5	1	Benthic		Placidochromis	longus	M	Makanjila		trawl at 30-40m		
cichlid7020110	PlaBlu1	D12-J01	13.1	1	Benthic		Placidochromis	"""blue snout white lappets"""	M	Makanjila		trawl at 30-40m		
cichlid7020111	PlaLng2	D12-J02	19.8	1	Benthic		Placidochromis	longus		Makanjila		trawl at 30-40m		
cichlid7020112	LetGos10	D12-J06	16.7			susp	Lethrinops	gossei		Makanjila		"trawl at 30-40m; anomalous basal position in NJ tree - hybrid or contamination? George: I think D12-J06 is probably gossei, but it can be hard to differentiate from longimanus from the side - gossei has a cleft upper lip, which you couldn't make out in the photo and male breeding dress is different, but this is a female/immature male. The depth distributions of the two overlap, but longimanus tends to replace gossei in shallower water and is particularly abundant over near Makanjila (which is where this one comes from). I'd bear this in mind in interpreting the results for this specimen."		
cichlid7020113	SciSan5	D13-A01	15.0	1	Benthic		Sciaenochromis	"""sand"""		Makanjila		trawl at 30-40m		
cichlid7020114	PlaLng3	D13-A10	14.9	1	Benthic		Placidochromis	longus		Makanjila		trawl at 30-40m		
cichlid7020115	MylSpi2	D13-B08	18.8	1	Benthic		Mylochromis	spilostichus		Southeast_arm	Mangochi_bay	trawl; initially Sciaenochromis spilostichus		
cichlid7020116	TrePla12	D13-C04	22.0	1	Benthic		Trematocranus	placodon	M	Southeast_arm	Mangochi_bay	trawl		
cichlid7020117	TrePla18	D13-C05	17.6	1	Benthic		Trematocranus	placodon	M	Southeast_arm	Mangochi_bay	trawl		
cichlid7020118	TrePla19	D13-C06	18.7	1	Benthic		Trematocranus	placodon	M	Southeast_arm	Mangochi_bay	trawl		
cichlid7020119	TrePla21	D13-C08	17.8	1	Benthic		Trematocranus	placodon	M	Southeast_arm	Mangochi_bay	trawl		
cichlid7020120	TrePla22	D13-C09	16.2	1	Benthic		Trematocranus	placodon	M	Southeast_arm	Mangochi_bay	trawl		
cichlid7020121	TrePla23	D13-C10	15.6	1	Benthic		Trematocranus	placodon	M	Southeast_arm	Mangochi_bay	trawl		
cichlid7020122	TrePla24	D13-D01	18.3	1	Benthic		Trematocranus	placodon	M?	Southeast_arm	Mangochi_bay	trawl		
cichlid7020123	TrePla25	D13-D03	16.0	1	Benthic		Trematocranus	placodon	F?	Southeast_arm	Mangochi_bay	trawl		
cichlid7020124	TrePla26	D13-D04	15.4	1	Benthic		Trematocranus	placodon	F?	Southeast_arm	Mangochi_bay	trawl		
cichlid7020125	ChiRho7	D13-D05	15.5	1	Benthic		Chilotilapia	rhoadesii	F?	Southeast_arm	Mangochi_bay	trawl		
cichlid7020126	ChiRho8	D13-D07	16.3	1	Benthic		Chilotilapia	rhoadesii		Southeast_arm	Mangochi_bay	trawl		
cichlid7020127	ChiRho9	D13-E02	15.3	1	Benthic		Chilotilapia	rhoadesii	M	Southeast_arm	Mangochi_bay	trawl		
cichlid7020128	MylSpi3	D13-E04	17.4	1	Benthic		Mylochromis	spilostichus	F?	Southeast_arm	Mangochi_bay	trawl; initially Sciaenochromis spilostichus		
cichlid7020129	LetYel1	D13-E08	17.3	1	Deep		Lethrinops	"""yellow head"""	M	Southeast_arm	north_of_Boadzulu	trawl at 45-50m		
cichlid7020130	LetBlu1	D13-E09	14.0	1	Deep		Lethrinops	"""blue nose"""	M	Southeast_arm	north_of_Boadzulu	trawl at 45-50m		
cichlid7020131	PlaLng5	D13-F07	22.2	1	Benthic		Placidochromis	"""long"""	M	Southeast_arm	north_of_Boadzulu	trawl at 45-50m		
cichlid7020132	PlaLng4	D13-F08	15.7	1	Benthic		Placidochromis	"""long"""	M	Southeast_arm	north_of_Boadzulu	trawl at 45-50m		
cichlid7020133	MchChi1	D13-F09	15.7	1	Benthic		Mchenga	"""chirombo 1"""	M	Southeast_arm	north_of_Boadzulu	trawl at 45-50m		
cichlid7020134	MchChi2	D13-F10	18.2	1	Benthic		Mchenga	"""chirombo 2"""	M	Southeast_arm	north_of_Boadzulu	trawl at 45-50m		
cichlid7020135	MchChi3	D13-G01	16.5	1	Benthic		Mchenga	"""chirombo 3"""	M	Southeast_arm	north_of_Boadzulu	trawl at 45-50m		
cichlid7020136	DimKiw11	D13-H01	18.2	1	Benthic		Dimidiochromis	kiwinge		Southeast_arm	north_of_Boadzulu	trawl at 45-50m		
cichlid7020137	LetGos11	D13-H04	16.4	1	Deep		Lethrinops	gossei	M	Cape_Maclear		trawl		
cichlid7020138	LetGos12	D13-H05	15.1	1	Deep		Lethrinops	gossei	M	Cape_Maclear		trawl		
cichlid7020139	LetGos13	D13-H06	17.8	1	Deep		Lethrinops	gossei	M	Cape_Maclear		trawl		
cichlid7020140	LetGos14	D13-H07	15.6	1	Deep		Lethrinops	gossei	M	Cape_Maclear		trawl		
cichlid7020141	LetGos15	D13-H08	16.1	1	Deep		Lethrinops	gossei	M	Cape_Maclear		trawl		
cichlid7020142	LetGos16	D13-H09	14.2	1	Deep		Lethrinops	gossei	M	Cape_Maclear		trawl		
cichlid7020143	LetGos17	D13-H10	16.6	1	Deep		Lethrinops	gossei	M	Cape_Maclear		trawl		
cichlid7020144	LetGos18	D13-I01	16.1	1	Deep		Lethrinops	gossei	M	Cape_Maclear		trawl		
cichlid7020145	LetGos19	D13-I02	18.7	1	Deep		Lethrinops	gossei	M	Cape_Maclear		trawl		
cichlid7020146	LetGos20	D13-I03	17.4	1	Deep		Lethrinops	gossei	M	Cape_Maclear		trawl		
cichlid7020147	DipEcc2	D13-I07	15.6	1	Diplo		Diplotaxodon	c.f. ecclesi	M	Cape_Maclear		trawl		
cichlid7020148	LetAlb3	D13-I10	15.6	1	Deep		Lethrinops	"""albus green head"""	M	Cape_Maclear		trawl		
cichlid7020149	LetLon4	D13-J01	18.5	1	Deep		Lethrinops	"""longipinnis blue head"""	M	Cape_Maclear		trawl		
cichlid7020150	DipMac19	D13-J09	17.3	1	Diplo		Diplotaxodon	macrops	M	Cape_Maclear		trawl		
cichlid7020151	DipMac20	D13-J10	17.3	1	Diplo		Diplotaxodon	macrops	M	Cape_Maclear		trawl		
cichlid7020152	DipMac21	D14-A01	14.4	1	Diplo		Diplotaxodon	macrops	M	Cape_Maclear		trawl		
cichlid7020153	DipMac22	D14-A02	17.9	1	Diplo		Diplotaxodon	macrops	M	Cape_Maclear		trawl		
cichlid7020154	DipMac23	D14-A04	17.1	1	Diplo		Diplotaxodon	macrops	M	Cape_Maclear		trawl		
cichlid7020155	LetAlb5	D14-A08	17.7	1	Deep		Lethrinops	"""albus red head"""	M	Cape_Maclear		trawl		
cichlid7020156	AltPet4	D14-B01	18.9	1	Deep		Alticorpus	peterdaviesi	M	Cape_Maclear		trawl		
cichlid7020157	AltPet5	D14-B02	18.3	1	Deep		Alticorpus	peterdaviesi	F?	Cape_Maclear		trawl		
cichlid7020158	AltPet6	D14-B03	19.3	1	Deep		Alticorpus	peterdaviesi	M	Cape_Maclear		trawl		
cichlid7020159	AltPet7	D14-B05	18.1	1	Deep		Alticorpus	peterdaviesi	M	Cape_Maclear		trawl		
cichlid7020160	AltPet8	D14-B06	17.1	1	Deep		Alticorpus	peterdaviesi	F?	Cape_Maclear		trawl		
cichlid7020161	AltPet9	D14-B07	19.5	1	Deep		Alticorpus	peterdaviesi	F?	Cape_Maclear		trawl		
cichlid7020162	AltPet10	D14-B08	20.7	1	Deep		Alticorpus	peterdaviesi	F?	Cape_Maclear		trawl		
cichlid7020163	AltPet11	D14-B09	17.6	1	Deep		Alticorpus	peterdaviesi	M	Cape_Maclear		trawl		
cichlid7020164	AltPet12	D14-B10	18.0	1	Deep		Alticorpus	peterdaviesi	F?	Cape_Maclear		trawl		
cichlid7020165	AltPet13	D14-C01	18.8	1	Deep		Alticorpus	peterdaviesi	F?	Cape_Maclear		trawl		
cichlid7020166	AltPet17	D14-C05	16.3	1	Deep		Alticorpus	peterdaviesi		Cape_Maclear		trawl		
cichlid7020167	AltPet18	D14-C06	19.4	1	Deep		Alticorpus	peterdaviesi		Cape_Maclear		trawl		
cichlid7020168	AltPet19	D14-C07	18.3	1	Deep		Alticorpus	peterdaviesi		Cape_Maclear		trawl		
cichlid7020169	AltPet20	D14-C08	18.0	1	Deep		Alticorpus	peterdaviesi		Cape_Maclear		trawl		
cichlid7020170	AltPet21	D14-C09	16.2	1	Deep		Alticorpus	peterdaviesi		Cape_Maclear		trawl		
cichlid7020171	AltPet22	D14-C10	16.8	1	Deep		Alticorpus	peterdaviesi		Cape_Maclear		trawl		
