primary_id	species
cichlid7050674	Lethrinops_lethrinus
cichlid7050675	Lethrinops_lethrinus
cichlid7050676	Lethrinops_lethrinus
cichlid7020316	Lethrinops_lethrinus
cichlid7020317	Lethrinops_lethrinus
cichlid7020318	Lethrinops_lethrinus
cichlid7020319	Lethrinops_lethrinus
cichlid7020320	Lethrinops_lethrinus
ILBCDS5438966	Lethrinops_lethrinus
ILBCDS5438965	Lethrinops_lethrinus
ILBCDS5438967	Lethrinops_lethrinus
ILBCDS5438981_LLO	Lethrinops_lethrinus
cichlid6978871	Maylandia_pearly
cichlid6994005	Maylandia_pearly
cichlid6994006	Maylandia_pearly
cichlid6994007	Maylandia_pearly
cichlid6994008	Maylandia_pearly
cichlid6994121	Maylandia_pearly
cichlid6994122	Maylandia_pearly
cichlid6994123	Maylandia_pearly
cichlid6994124	Maylandia_pearly
cichlid6994125	Maylandia_pearly
cichlid6994126	Maylandia_pearly
cichlid6994127	Maylandia_pearly
cichlid6994128	Maylandia_pearly
cichlid6994129	Maylandia_pearly
cichlid6994130	Maylandia_pearly
cichlid6994131	Maylandia_pearly
cichlid6994132	Maylandia_pearly
cichlid6978769	Maylandia_callainos
cichlid6994141	Maylandia_callainos
cichlid6994142	Maylandia_callainos
cichlid6994164	Maylandia_callainos
cichlid6994165	Maylandia_callainos
cichlid6994166	Maylandia_callainos
cichlid6994167	Maylandia_callainos
cichlid6994168	Maylandia_callainos
cichlid6994169	Maylandia_callainos
cichlid6994170	Maylandia_callainos
cichlid6994171	Maylandia_callainos
cichlid6994172	Maylandia_callainos
cichlid6994173	Maylandia_callainos
cichlid6994174	Maylandia_callainos
cichlid6994175	Maylandia_callainos
cichlid6994176	Maylandia_callainos
cichlid6994177	Maylandia_callainos
cichlid6994178	Maylandia_callainos
cichlid6994180	Maylandia_callainos
cichlid6994181	Maylandia_callainos
cichlid6994182	Maylandia_callainos
cichlid6994183	Maylandia_callainos
cichlid6994195	Maylandia_callainos
cichlid6994199	Maylandia_callainos
cichlid6994200	Maylandia_callainos
cichlid6994009	Maylandia_emmiltos
CICHM16429725	Maylandia_emmiltos
cichlid6994010	Maylandia_emmiltos
cichlid6994011	Maylandia_emmiltos
cichlid6994012	Maylandia_emmiltos
cichlid6994013	Maylandia_emmiltos
cichlid6994014	Maylandia_emmiltos
cichlid6994015	Maylandia_emmiltos
cichlid6994016	Maylandia_emmiltos
cichlid6994017	Maylandia_emmiltos
cichlid6994018	Maylandia_emmiltos
cichlid6994019	Maylandia_emmiltos
cichlid6994020	Maylandia_emmiltos
cichlid6994021	Maylandia_emmiltos
cichlid6994022	Maylandia_emmiltos
cichlid6994023	Maylandia_emmiltos
cichlid6994024	Maylandia_emmiltos
cichlid6994025	Maylandia_emmiltos
cichlid6994026	Maylandia_emmiltos
cichlid6994027	Maylandia_emmiltos
CICHM16429726	Maylandia_emmiltos
cichlid6994051	Maylandia_emmiltos
cichlid7050737	Maylandia_emmiltos
cichlid7050739	Maylandia_emmiltos
cichlid7050741	Maylandia_emmiltos
cichlid7050742	Maylandia_emmiltos
cichlid7050743	Maylandia_emmiltos
cichlid7050744	Maylandia_emmiltos
cichlid7050745	Maylandia_emmiltos
cichlid7050746	Maylandia_emmiltos
cichlid6994028	Maylandia_fainzilberi
cichlid6994029	Maylandia_fainzilberi
cichlid6994030	Maylandia_fainzilberi
cichlid6994031	Maylandia_fainzilberi
cichlid6994032	Maylandia_fainzilberi
cichlid6994033	Maylandia_fainzilberi
cichlid6994034	Maylandia_fainzilberi
CICHM16429727	Maylandia_fainzilberi
cichlid6994035	Maylandia_fainzilberi
cichlid6994036	Maylandia_fainzilberi
cichlid6994037	Maylandia_fainzilberi
cichlid6994038	Maylandia_fainzilberi
cichlid6994039	Maylandia_fainzilberi
cichlid6994040	Maylandia_fainzilberi
cichlid6994041	Maylandia_fainzilberi
CICHM16429728	Maylandia_fainzilberi
cichlid6994042	Maylandia_fainzilberi
cichlid6994043	Maylandia_fainzilberi
cichlid6994044	Maylandia_fainzilberi
cichlid6994045	Maylandia_fainzilberi
cichlid6994050	Maylandia_fainzilberi
CICHM16429729	Maylandia_fainzilberi
cichlid6994102	Maylandia_fainzilberi
cichlid6994103	Maylandia_fainzilberi
cichlid6994104	Maylandia_fainzilberi
cichlid6994105	Maylandia_fainzilberi
cichlid6994106	Maylandia_fainzilberi
cichlid6994107	Maylandia_fainzilberi
cichlid6994108	Maylandia_fainzilberi
cichlid6994109	Maylandia_fainzilberi
cichlid6994110	Maylandia_fainzilberi
cichlid6994111	Maylandia_fainzilberi
cichlid6994112	Maylandia_fainzilberi
cichlid6994113	Maylandia_fainzilberi
cichlid6994114	Maylandia_fainzilberi
cichlid6994115	Maylandia_fainzilberi
cichlid6994116	Maylandia_fainzilberi
cichlid6994117	Maylandia_fainzilberi
cichlid6994118	Maylandia_fainzilberi
cichlid6994119	Maylandia_fainzilberi
cichlid6994140	Maylandia_fainzilberi
cichlid6994149	Maylandia_fainzilberi
cichlid6994150	Maylandia_fainzilberi
cichm16429730	Maylandia_fainzilberi
cichlid6994151	Maylandia_fainzilberi
cichlid6994152	Maylandia_fainzilberi
cichlid6994153	Maylandia_fainzilberi
cichlid6994154	Maylandia_fainzilberi
cichlid6994155	Maylandia_fainzilberi
cichlid6994156	Maylandia_fainzilberi
cichlid6994157	Maylandia_fainzilberi
cichlid6994158	Maylandia_fainzilberi
cichlid6994159	Maylandia_fainzilberi
cichlid6994160	Maylandia_fainzilberi
cichlid6994161	Maylandia_fainzilberi
cichlid6994162	Maylandia_fainzilberi
cichlid6994163	Maylandia_fainzilberi
cichlid6994201	Maylandia_fainzilberi
cichlid6994202	Maylandia_fainzilberi
cichlid7050747	Maylandia_fainzilberi
cichlid7050748	Maylandia_fainzilberi
cichlid7050749	Maylandia_fainzilberi
cichlid7050750	Maylandia_fainzilberi
cichlid7050751	Maylandia_fainzilberi
cichlid7050752	Maylandia_fainzilberi
cichlid7050753	Maylandia_fainzilberi
cichlid7050754	Maylandia_fainzilberi
cichlid7050755	Maylandia_fainzilberi
cichlid7050756	Maylandia_fainzilberi
cichlid7050757	Maylandia_fainzilberi
cichlid7050758	Maylandia_fainzilberi
cichlid7050759	Maylandia_fainzilberi
cichlid7050760	Maylandia_fainzilberi
cichlid7050761	Maylandia_fainzilberi
CICHM16429635	Maylandia_zebra
cichlid6978775	Maylandia_zebra
CICHM16429637	Maylandia_zebra
CICHM16429638	Maylandia_zebra
CICHM16429639	Maylandia_zebra
CICHM16429640	Maylandia_zebra
CICHM16429641	Maylandia_zebra
CICHM16429642	Maylandia_zebra
CICHM16429643	Maylandia_zebra
CICHM16429631	Maylandia_zebra
CICHM16429632	Maylandia_zebra
CICHM16429633	Maylandia_zebra
CICHM16429644	Maylandia_zebra
CICHM16429634	Maylandia_zebra
cichlid6978982	Maylandia_zebra
cichlid6979062	Maylandia_zebra
cichlid6979063	Maylandia_zebra
cichlid6979064	Maylandia_zebra
cichlid6979065	Maylandia_zebra
cichlid6979066	Maylandia_zebra
cichlid6979067	Maylandia_zebra
cichlid6979068	Maylandia_zebra
cichlid6979069	Maylandia_zebra
cichlid6979070	Maylandia_zebra
cichlid6979071	Maylandia_zebra
cichlid6979072	Maylandia_zebra
cichlid6979073	Maylandia_zebra
cichlid6979074	Maylandia_zebra
cichlid6979075	Maylandia_zebra
cichlid6979076	Maylandia_zebra
cichlid6979077	Maylandia_zebra
cichlid6979151	Maylandia_zebra
cichlid6979152	Maylandia_zebra
cichlid6979153	Maylandia_zebra
cichlid6979154	Maylandia_zebra
cichlid6979155	Maylandia_zebra
cichlid6979156	Maylandia_zebra
cichlid6979157	Maylandia_zebra
cichlid6979158	Maylandia_zebra
cichlid6979159	Maylandia_zebra
cichlid6979160	Maylandia_zebra
cichlid6979161	Maylandia_zebra
cichlid6979162	Maylandia_zebra
cichlid6979163	Maylandia_zebra
cichlid6979164	Maylandia_zebra
cichlid6979169	Maylandia_zebra
cichlid6979170	Maylandia_zebra
cichlid6979171	Maylandia_zebra
cichlid6979173	Maylandia_zebra
cichlid6979174	Maylandia_zebra
cichlid6979175	Maylandia_zebra
cichlid6979198	Maylandia_zebra
cichlid6979199	Maylandia_zebra
cichlid6979200	Maylandia_zebra
cichlid6979201	Maylandia_zebra
cichlid6979202	Maylandia_zebra
cichlid6979203	Maylandia_zebra
cichlid6979204	Maylandia_zebra
cichlid6979205	Maylandia_zebra
cichlid6979206	Maylandia_zebra
cichlid6979207	Maylandia_zebra
cichlid6979208	Maylandia_zebra
cichlid6979209	Maylandia_zebra
cichlid6979210	Maylandia_zebra
cichlid6979211	Maylandia_zebra
cichlid6979212	Maylandia_zebra
cichlid6979213	Maylandia_zebra
cichlid6979214	Maylandia_zebra
cichlid6979215	Maylandia_zebra
cichlid6979216	Maylandia_zebra
cichlid6979217	Maylandia_zebra
cichlid6979218	Maylandia_zebra
cichlid6979219	Maylandia_zebra
cichlid6979220	Maylandia_zebra
cichlid6979221	Maylandia_zebra
cichlid6979222	Maylandia_zebra
cichlid6979223	Maylandia_zebra
cichlid6979224	Maylandia_zebra
cichlid6979225	Maylandia_zebra
cichlid6979226	Maylandia_zebra
cichlid7020214	Melanochromis_auratus
cichlid7020215	Melanochromis_auratus
cichlid7020216	Melanochromis_auratus
cichlid7020217	Melanochromis_auratus
cichlid7020218	Melanochromis_auratus
cichlid7020219	Melanochromis_auratus
cichlid7020220	Melanochromis_auratus
cichlid7020221	Melanochromis_auratus
cichlid7020222	Melanochromis_auratus
cichlid7020223	Melanochromis_auratus
cichlid7020224	Melanochromis_auratus
cichlid7020225	Melanochromis_auratus
cichlid7020226	Melanochromis_auratus
cichlid7020227	Melanochromis_auratus
cichlid7020228	Melanochromis_auratus
CICHM16429669	Melanochromis_auratus
cichlid7020229	Melanochromis_auratus
cichlid7020230	Melanochromis_auratus
cichlid7020231	Melanochromis_auratus
cichlid7020288	Mylochromis_subocularis
cichlid7050640	Mylochromis_subocularis
cichlid7050641	Mylochromis_subocularis
cichlid7050642	Mylochromis_subocularis
cichlid7050643	Mylochromis_subocularis
cichlid7050644	Mylochromis_subocularis
cichlid7050645	Mylochromis_subocularis
cichlid7050646	Mylochromis_subocularis
cichlid7050647	Mylochromis_subocularis
cichlid7050648	Mylochromis_subocularis
cichlid7050649	Mylochromis_subocularis
cichlid7050650	Mylochromis_subocularis
cichlid7050651	Mylochromis_subocularis
cichlid7020371	Mylochromis_subocularis
ILBCDS5879545	Mylochromis_subocularis
ILBCDS5879546	Mylochromis_subocularis
ILBCDS5879547	Mylochromis_subocularis
ILBCDS5879548	Mylochromis_subocularis
ILBCDS5879589	Mylochromis_subocularis
ILBCDS5879590	Mylochromis_subocularis
ILBCDS5879591	Mylochromis_subocularis
ILBCDS5879592	Mylochromis_subocularis
cichlid7050634	Otopharynx_argyrosoma
cichlid7050635	Otopharynx_argyrosoma
cichlid7050636	Otopharynx_argyrosoma
cichlid7050637	Otopharynx_argyrosoma
cichlid7050639	Otopharynx_argyrosoma
cichlid7050661	Otopharynx_argyrosoma
cichlid7050662	Otopharynx_argyrosoma
cichlid7050663	Otopharynx_argyrosoma
cichlid7050664	Otopharynx_argyrosoma
cichlid7050665	Otopharynx_argyrosoma
cichlid7050666	Otopharynx_argyrosoma
cichlid7050667	Otopharynx_argyrosoma
cichlid7050668	Otopharynx_argyrosoma
cichlid7050669	Otopharynx_argyrosoma
cichlid7050670	Otopharynx_argyrosoma
cichlid7050671	Otopharynx_argyrosoma
cichlid7050672	Otopharynx_argyrosoma
cichlid7050673	Otopharynx_argyrosoma
cichlid7050686	Otopharynx_argyrosoma
cichlid7050687	Otopharynx_argyrosoma
cichlid7050688	Otopharynx_argyrosoma
cichlid7050689	Otopharynx_argyrosoma
cichlid7050690	Otopharynx_argyrosoma
cichlid7050691	Otopharynx_argyrosoma
cichlid7050692	Otopharynx_argyrosoma
cichlid7050693	Otopharynx_argyrosoma
cichlid7050694	Otopharynx_argyrosoma
cichlid7050695	Otopharynx_argyrosoma
cichlid7050696	Otopharynx_argyrosoma
cichlid7050697	Otopharynx_argyrosoma
cichlid7050699	Otopharynx_argyrosoma
cichlid7050700	Otopharynx_argyrosoma
cichlid7050701	Otopharynx_argyrosoma
cichlid7050702	Otopharynx_argyrosoma
cichlid7050703	Otopharynx_argyrosoma
cichlid7050704	Otopharynx_argyrosoma
cichlid7050705	Otopharynx_argyrosoma
ILBCDS5879577	Petrotilapia_genalutea
CICHM16429569	Petrotilapia_genalutea
CICHM16429570	Petrotilapia_genalutea
CICHM16429571	Petrotilapia_genalutea
CICHM16429572	Petrotilapia_genalutea
CICHM16429573	Petrotilapia_genalutea
CICHM16429574	Petrotilapia_genalutea
CICHM16429575	Petrotilapia_genalutea
CICHM16429576	Petrotilapia_genalutea
CICHM16429577	Petrotilapia_genalutea
CICHM16429578	Petrotilapia_genalutea
CICHM16429579	Petrotilapia_genalutea
CICHM16429580	Petrotilapia_genalutea
CICHM16429581	Petrotilapia_genalutea
CICHM16429582	Petrotilapia_genalutea
cichlid6993897	Petrotilapia_microgalana
cichlid6993898	Petrotilapia_microgalana
cichlid6993902	Petrotilapia_microgalana
cichlid6993904	Petrotilapia_microgalana
cichlid6993908	Petrotilapia_microgalana
cichlid6993909	Petrotilapia_microgalana
cichlid6993911	Petrotilapia_microgalana
cichlid6993913	Petrotilapia_microgalana
cichlid6993923	Petrotilapia_microgalana
cichlid6993924	Petrotilapia_microgalana
cichlid6993949	Petrotilapia_microgalana
cichlid6993962	Petrotilapia_microgalana
CICHM16429604	Protomelas_ornatus
CICHM16429605	Protomelas_ornatus
CICHM16429606	Protomelas_ornatus
CICHM16429607	Protomelas_ornatus
CICHM16429608	Protomelas_ornatus
CICHM16429609	Protomelas_ornatus
CICHM16429610	Protomelas_ornatus
CICHM16429611	Protomelas_ornatus
CICHM16429612	Protomelas_ornatus
CICHM16429613	Protomelas_ornatus
CICHM16429614	Protomelas_ornatus
CICHM16429615	Protomelas_ornatus
ILBCDS5879542	Protomelas_ornatus
ILBCDS5879543	Protomelas_ornatus
ILBCDS6101002	Rhamphochromis_longiceps
CICHM16429616	Rhamphochromis_longiceps
CICHM16429618	Rhamphochromis_longiceps
CICHM16429617	Rhamphochromis_longiceps
CICHM16429619	Rhamphochromis_longiceps
CICHM16429620	Rhamphochromis_longiceps
CICHM16429621	Rhamphochromis_longiceps
CICHM16429622	Rhamphochromis_longiceps
CICHM16429623	Rhamphochromis_longiceps
CICHM16429624	Rhamphochromis_longiceps
CICHM16429625	Rhamphochromis_longiceps
cichlid7020282	Rhamphochromis_longiceps
CICHM16429626	Rhamphochromis_longiceps
CICHM16429627	Rhamphochromis_longiceps
CICHM16429628	Rhamphochromis_longiceps
CICHM16429629	Rhamphochromis_longiceps
cichlid6978977	Rhamphochromis_longiceps
CICHM16429630	Rhamphochromis_longiceps
ILBCDS5421985	Trematocranus_placodon
CICHM16429587	Trematocranus_placodon
CICHM16429588	Trematocranus_placodon
cichlid6994227	Trematocranus_placodon
CICHM16429589	Trematocranus_placodon
CICHM16429590	Trematocranus_placodon
cichlid6994237	Trematocranus_placodon
cichlid6994239	Trematocranus_placodon
CICHM16429591	Trematocranus_placodon
CICHM16429583	Trematocranus_placodon
CICHM16429584	Trematocranus_placodon
CICHM16429585	Trematocranus_placodon
cichlid7020116	Trematocranus_placodon
cichlid7020117	Trematocranus_placodon
cichlid7020118	Trematocranus_placodon
CICHM16429586	Trematocranus_placodon
cichlid7020119	Trematocranus_placodon
cichlid7020120	Trematocranus_placodon
cichlid7020121	Trematocranus_placodon
cichlid7020122	Trematocranus_placodon
cichlid7020123	Trematocranus_placodon
cichlid7020124	Trematocranus_placodon
CICHM16429592	Trematocranus_placodon
CICHM16429593	Trematocranus_placodon
CICHM16429594	Trematocranus_placodon
cichlid7050626	Trematocranus_placodon
cichlid7050627	Trematocranus_placodon
cichlid7050628	Trematocranus_placodon
cichlid7050629	Trematocranus_placodon
cichlid7050630	Trematocranus_placodon
cichlid7050632	Trematocranus_placodon
cichlid7020380	Trematocranus_placodon
ILBCDS5879535	Trematocranus_placodon
ILBCDS5879536	Trematocranus_placodon
ILBCDS5879537	Trematocranus_placodon
ILBCDS5879538	Trematocranus_placodon
cichlid6978869	Tropheops_chilumba
cichlid6993981	Tropheops_chilumba
cichlid6993982	Tropheops_chilumba
cichlid6993983	Tropheops_chilumba
cichlid6993984	Tropheops_chilumba
cichlid6993985	Tropheops_chilumba
cichlid6993989	Tropheops_chilumba
cichlid6993990	Tropheops_chilumba
cichlid6993991	Tropheops_chilumba
cichlid6993992	Tropheops_chilumba
cichlid6993993	Tropheops_chilumba
cichlid6993994	Tropheops_chilumba
cichlid6993995	Tropheops_chilumba
cichlid6993996	Tropheops_chilumba
cichlid6993997	Tropheops_chilumba
cichlid6993998	Tropheops_chilumba
cichlid6994255	Tropheops_yellow_gular
cichlid6994256	Tropheops_yellow_gular
cichlid6994257	Tropheops_yellow_gular
cichlid6994258	Tropheops_yellow_gular
cichlid6994259	Tropheops_yellow_gular
cichlid6994260	Tropheops_yellow_gular
cichlid6994261	Tropheops_yellow_gular
cichlid6994262	Tropheops_yellow_gular
cichlid6978963	Tropheops_yellow_gular
cichlid6994263	Tropheops_yellow_gular
cichlid6994264	Tropheops_yellow_gular
cichlid6994266	Tropheops_yellow_gular
cichlid6994267	Tropheops_yellow_gular
cichlid7020200	Tropheops_yellow_gular
cichlid7020201	Tropheops_yellow_gular
cichlid7020202	Tropheops_yellow_gular
