primary_id	genus	species	sex	location	sublocation
cichlid7050633	Aulonocara	stuartgranti	M	NA	NA
cichlid7050737	Maylandia	emmiltos	NA	Chilumba	Mphanga_rocks
cichlid7050739	Maylandia	emmiltos	NA	Chilumba	Mphanga_rocks
cichlid7050741	Maylandia	emmiltos	NA	Chilumba	Mphanga_rocks
cichlid7050742	Maylandia	emmiltos	NA	Chilumba	Luwino_reef
cichlid7050743	Maylandia	emmiltos	NA	Chilumba	Luwino_reef
cichlid7050744	Maylandia	emmiltos	NA	Chilumba	Luwino_reef
cichlid7050745	Maylandia	emmiltos	NA	Chilumba	Luwino_reef
cichlid7050746	Maylandia	emmiltos	NA	Chilumba	Luwino_reef
cichlid7050747	Maylandia	fainzilberi	NA	Chilumba	Mphanga_rocks
cichlid7050748	Maylandia	fainzilberi	NA	Chilumba	Mphanga_rocks
cichlid7050749	Maylandia	fainzilberi	NA	Chilumba	Mphanga_rocks
cichlid7050750	Maylandia	fainzilberi	NA	Chilumba	Mphanga_rocks
cichlid7050751	Maylandia	fainzilberi	NA	Chilumba	Mphanga_rocks
cichlid7050752	Maylandia	fainzilberi	NA	Chilumba	Luwino_reef
cichlid7050753	Maylandia	fainzilberi	NA	Chilumba	Luwino_reef
cichlid7050754	Maylandia	fainzilberi	NA	Chilumba	Luwino_reef
cichlid7050755	Maylandia	fainzilberi	NA	Chilumba	Luwino_reef
cichlid7050756	Maylandia	fainzilberi	NA	Chilumba	Luwino_reef
cichlid7050757	Maylandia	fainzilberi	NA	Chilumba	Chitande_island
cichlid7050758	Maylandia	fainzilberi	NA	Chilumba	Chitande_island
cichlid7050759	Maylandia	fainzilberi	NA	Chilumba	Chitande_island
cichlid7050760	Maylandia	fainzilberi	NA	Chilumba	Chitande_island
cichlid7050761	Maylandia	fainzilberi	NA	Chilumba	Chitande_island
cichlid7050762	Astatotilapia	calliptera	NA	Lake_Kingiri	deep
cichlid7050763	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050764	Astatotilapia	calliptera	NA	Lake_Kingiri	deep
cichlid7050765	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050766	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050767	Astatotilapia	calliptera	NA	Lake_Kingiri	deep
cichlid7050768	Astatotilapia	calliptera	NA	Lake_Kingiri	deep
cichlid7050769	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050770	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050771	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050772	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050773	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050774	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050775	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050776	Astatotilapia	calliptera	NA	Lake_Kingiri	deep
cichlid7050777	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050778	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050779	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid7050780	Astatotilapia	calliptera	NA	Lake_Kingiri	deep
cichlid7050781	Astatotilapia	calliptera	NA	Lake_Kingiri	shallow
cichlid6779865	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779866	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779867	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779868	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779869	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779870	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779871	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779872	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779873	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779874	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779875	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779876	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779877	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779878	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779879	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779880	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779881	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779882	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779883	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779884	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779885	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779886	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779887	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779888	Copadichromis	virginalis	NA	Southeast_arm	Palm_Beach
cichlid6779889	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779890	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779891	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779892	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779893	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779894	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779895	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779896	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779897	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779898	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779899	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779900	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779901	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779902	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779903	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779904	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779905	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779906	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid7050634	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050635	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050636	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050637	Otopharynx	argyrosoma	F?	Southeast_arm	Palm_beach
cichlid7050638	Aulonocara	"brevirostrus yellow"	F?	Southeast_arm	Palm_beach
cichlid7050639	Otopharynx	argyrosoma	F?	Southeast_arm	Palm_beach
cichlid7050640	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050641	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050642	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050643	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050644	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050645	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050646	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050647	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050648	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050649	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050650	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050651	Mylochromis	subocularis	NA	Southeast_arm	Palm_beach
cichlid7050653	Otopharynx	tetrastigma	M	Southeast_arm	Palm_beach
cichlid7050654	Otopharynx	tetrastigma	NA	Southeast_arm	Palm_beach
cichlid7050655	Lethrinops	lethrinus	M	Southeast_arm	Palm_beach
cichlid7050656	Stigmatochromis	'c.f. woodi'	NA	Southeast_arm	Palm_beach
cichlid7050657	Stigmatochromis	'c.f. woodi'	NA	Southeast_arm	Palm_beach
cichlid6779907	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779908	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779909	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779910	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779911	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid6779912	Copadichromis	chrysonotus	NA	Southeast_arm	Palm_Beach
cichlid7050660	Pseudotropheus	lanisticola	M	Southeast_arm	Palm_beach
cichlid7050661	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050662	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050663	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050664	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050665	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050666	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050667	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050668	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050669	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050670	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050671	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050672	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050673	Otopharynx	argyrosoma	M	Southeast_arm	Palm_beach
cichlid7050674	Lethrinops	lethrinus	M	Southeast_arm	Palm_beach
cichlid7050675	Lethrinops	lethrinus	F	Southeast_arm	Palm_beach
cichlid7050676	Lethrinops	lethrinus	M	Southeast_arm	Palm_beach
cichlid6779913	Copadichromis	chrysonotus	M	Lake_Malombe	Chimwala
cichlid6779914	Copadichromis	chrysonotus	M	Lake_Malombe	Chimwala
cichlid6779915	Copadichromis	chrysonotus	M	Lake_Malombe	Chimwala
cichlid6779916	Copadichromis	chrysonotus	M	Lake_Malombe	Chimwala
cichlid6779917	Copadichromis	chrysonotus	M	Lake_Malombe	Chimwala
cichlid6779918	Copadichromis	chrysonotus	M	Lake_Malombe	Chimwala
cichlid7050677	Copadichromis	virginalis	M	Malombe	Chimwala
cichlid7050678	Copadichromis	chrysonotus	F	Malombe	Chimwala
cichlid7050679	Copadichromis	chrysonotus	F	Malombe	Chimwala
cichlid7050680	Copadichromis	chrysonotus	F	Malombe	Chimwala
cichlid7050681	Copadichromis	chrysonotus	NA	Malombe	Chimwala
cichlid7050682	Copadichromis	chrysonotus	F	Malombe	Chimwala
cichlid7050683	Copadichromis	chrysonotus	NA	Malombe	Chimwala
cichlid7050684	Copadichromis	chrysonotus	F	Malombe	Chimwala
cichlid7050685	Copadichromis	chrysonotus	NA	Malombe	Chimwala
cichlid7050686	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050687	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050688	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050689	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050690	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050691	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050692	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050693	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050694	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050695	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050696	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050697	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050699	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050700	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050701	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050702	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050703	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050704	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050705	Otopharynx	argyrosoma	M	Malombe	Chimwala
cichlid7050706	Fossorochromis	rostratus	M	Malombe	Chimwala
cichlid7050707	Fossorochromis	rostratus	M	Malombe	Chimwala
cichlid7050708	Fossorochromis	rostratus	M	Malombe	Chimwala
cichlid7050709	Fossorochromis	rostratus	M	Malombe	Chimwala
cichlid7020294	Fossorochromis	rostratus	M	Malombe	Chimwala
cichlid7020295	Fossorochromis	rostratus	M	Malombe	Chimwala
cichlid7020296	Fossorochromis	rostratus	F	Malombe	Chimwala
cichlid7020297	Fossorochromis	rostratus	NA	Malombe	Chimwala
cichlid7020298	Fossorochromis	rostratus	NA	Malombe	Chimwala
cichlid7020299	Fossorochromis	rostratus	NA	Malombe	Chimwala
cichlid7020300	Fossorochromis	rostratus	NA	Malombe	Chimwala
cichlid7020301	Fossorochromis	rostratus	NA	Malombe	Chimwala
cichlid7020302	Otopharynx	tetrastigma	M	Malombe	Chimwala
cichlid7020303	Otopharynx	tetrastigma	M	Malombe	Chimwala
cichlid7020304	Protomelas	'c.f. similis'	M	Malombe	Chimwala
cichlid7020305	Astatotilapia	calliptera	M	Malombe	Chimwala
cichlid7020306	Astatotilapia	calliptera	M	Malombe	Chimwala
cichlid7020307	Astatotilapia	calliptera	M	Malombe	Chimwala
cichlid7020308	Astatotilapia	calliptera	M	Malombe	Chimwala
cichlid7020309	Astatotilapia	calliptera	M	Malombe	Chimwala
cichlid7020310	Tramitichromis	"red throat"	M	Southeast_arm	Palm_beach
cichlid7020312	Fossorochromis	rostratus	F	Southeast_arm	Palm_beach
cichlid7020313	Fossorochromis	rostratus	F	Southeast_arm	Palm_beach
cichlid7020314	Fossorochromis	rostratus	M	Southeast_arm	Palm_beach
cichlid7020315	Stigmatochromis	woodi	NA	Southeast_arm	Palm_beach
cichlid7020316	Lethrinops	lethrinus	M	Southeast_arm	Palm_beach
cichlid7020317	Lethrinops	lethrinus	M	Southeast_arm	Palm_beach
cichlid7020318	Lethrinops	lethrinus	M	Southeast_arm	Palm_beach
cichlid7020319	Lethrinops	lethrinus	NA	Southeast_arm	Palm_beach
cichlid7020320	Lethrinops	lethrinus	NA	Southeast_arm	Palm_beach
cichlid7020321	Lethrinops	sp.	M	Southeast_arm	Palm_beach
cichlid7020323	Otopharynx	"deep"	M	Southeast_arm	Malo
cichlid7020324	Pseudotropheus	sp.	M	Southeast_arm	Malo
cichlid6779919	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779920	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779921	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779922	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779923	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779924	Copadichromis	virginalis	F	Lake_Malombe	NA
cichlid6779925	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779926	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779927	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779928	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779929	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779930	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779931	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779932	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779933	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779934	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779935	Copadichromis	virginalis	M	Lake_Malombe	NA
cichlid6779936	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779937	Copadichromis	chrysonotus	M	Lake_Malombe	NA
cichlid6779938	Copadichromis	chrysonotus	M	Lake_Malombe	NA
cichlid6779939	Copadichromis	chrysonotus	M	Lake_Malombe	NA
cichlid6779941	Copadichromis	chrysonotus	M	Lake_Malombe	NA
cichlid6779942	Copadichromis	chrysonotus	M	Lake_Malombe	NA
cichlid7020325	Copadichromis	virginalis	M	Malombe	NA
cichlid7020326	Copadichromis	virginalis	M	Malombe	NA
cichlid7020327	Copadichromis	virginalis	M	Malombe	NA
cichlid7020328	Copadichromis	virginalis	M	Malombe	NA
cichlid7020329	Copadichromis	virginalis	M	Malombe	NA
cichlid7020330	Copadichromis	virginalis	M	Malombe	NA
cichlid7020331	Copadichromis	virginalis	M	Malombe	NA
cichlid6779943	Copadichromis	virginalis	F	Lake_Malombe	NA
cichlid7020332	Otopharynx	tetrastigma	M	Malombe	NA
cichlid6779946	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779947	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779948	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779949	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779950	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779951	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779952	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779953	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779954	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779955	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779956	Copadichromis	chrysonotus	F	Lake_Malombe	NA
cichlid6779957	Copadichromis	virginalis	F	Lake_Malombe	NA
cichlid6779958	Copadichromis	virginalis	F	Lake_Malombe	NA
cichlid6779959	Copadichromis	virginalis	F	Lake_Malombe	NA
cichlid6779961	Copadichromis	virginalis	F	Lake_Malombe	NA
cichlid7020333	Tramitichromis	intermedius	M	Southwest_arm	Malembo
cichlid6779962	Copadichromis	chrysonotus	M	Southwest_arm	Malembo
cichlid6779963	Copadichromis	chrysonotus	M	Southwest_arm	Malembo
cichlid6779965	Copadichromis	chrysonotus	M	Southwest_arm	Malembo
cichlid6779966	Copadichromis	chrysonotus	M	Southwest_arm	Malembo
cichlid6779967	Copadichromis	chrysonotus	M	Southwest_arm	Malembo
cichlid6779968	Copadichromis	chrysonotus	F	Southwest_arm	Malembo
cichlid6779969	Copadichromis	chrysonotus	F	Southwest_arm	Malembo
cichlid6779970	Copadichromis	chrysonotus	F	Southwest_arm	Malembo
cichlid6779971	Copadichromis	chrysonotus	F	Southwest_arm	Malembo
cichlid6779972	Copadichromis	chrysonotus	F	Southwest_arm	Malembo
cichlid7020334	Pseudotropheus	livingstonii	NA	Malombe	NA
cichlid6978772	Copadichromis	trimaculatus	NA	Southwest_arm	Msaka
cichlid7020335	Copadichromis	"orange and no spot"	NA	Southwest_arm	Msaka
cichlid7020336	Stigmatochromis	sp.	NA	Southwest_arm	Msaka
cichlid6779973	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779974	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779975	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779976	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779977	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779978	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779979	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779980	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779981	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid7020337	Placidochromis	platyrhynchos	M	Southwest_arm	Msaka
cichlid7020338	Placidochromis	"flat jaw"	M	Southwest_arm	Msaka
cichlid6978785	Copadichromis	jacksoni	F	Cape_Maclear	Thumbi_West
cichlid7020340	Astatotilapia	calliptera	NA	Southwest_arm	Msaka
cichlid7020341	Astatotilapia	calliptera	NA	Southwest_arm	Msaka
cichlid7020342	Astatotilapia	calliptera	NA	Southwest_arm	Msaka
cichlid6779982	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779983	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779984	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779985	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779986	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779987	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779988	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779989	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid6779990	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid7020343	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid7020344	Copadichromis	virginalis	M	Southwest_arm	Msaka
cichlid7020345	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020346	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020347	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020348	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020349	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020350	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020351	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020352	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020353	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020354	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020355	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020356	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020357	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020358	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020359	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020360	Diplotaxodon	limnothrissa	NA	Southwest_arm	Msaka
cichlid7020361	Tropheops	"red cheek"	NA	Cape_Maclear	Thumbi_West
cichlid7020362	Labeotropheus	trewavasae	F	Cape_Maclear	Thumbi_West
cichlid7020363	Tropheops	tropheops	NA	Cape_Maclear	Thumbi_West
cichlid7020364	Aulonocara	stuartgranti	NA	Cape_Maclear	Thumbi_West
cichlid7020365	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid7020366	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid7020367	Mylochromis	'c.f. subocularis'	NA	Cape_Maclear	Thumbi_West
cichlid7020368	Protomelas	'c.f. fenestratus'	NA	Cape_Maclear	Thumbi_West
cichlid7020371	Mylochromis	subocularis	NA	Cape_Maclear	Thumbi_West
cichlid6978982	Maylandia	zebra	NA	Cape_Maclear	Thumbi_West
cichlid7020376	Copadichromis	virginalis	M	Southwest_arm	Malembo
cichlid6779991	Copadichromis	chrysonotus	M	Southwest_arm	Malembo
cichlid6779992	Copadichromis	chrysonotus	M	Southwest_arm	Malembo
cichlid6779993	Copadichromis	chrysonotus	M	Southwest_arm	Malembo
cichlid6779994	Copadichromis	chrysonotus	M	Southwest_arm	Malembo
cichlid6779995	Copadichromis	chrysonotus	M	Southwest_arm	Malembo
cichlid6779996	Copadichromis	chrysonotus	M	Southwest_arm	Malembo
cichlid7020378	Stigmatochromis	woodi	M	Southwest_arm	Malembo
cichlid7020379	Stigmatochromis	woodi	M	Southwest_arm	Malembo
cichlid7020380	Trematocranus	placodon	M	Southwest_arm	Malembo
cichlid7020381	Lethrinops	sp.	M	Southwest_arm	Malembo
cichlid7020382	Fossorochromis	rostratus	NA	Southwest_arm	Malembo
cichlid6779997	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid6779998	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid6779999	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid6780000	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid6780001	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid6780002	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid6780003	Copadichromis	chrysonotus	F	Cape_Maclear	Thumbi_West
cichlid7020383	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid7020384	Copadichromis	chrysonotus	F	Cape_Maclear	Thumbi_West
cichlid7020386	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid7020387	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid7020388	Copadichromis	chrysonotus	M	Cape_Maclear	Thumbi_West
cichlid7050711	Lethrinops	gossei	NA	Chinyankwazi	NA
cichlid7050712	Diplotaxodon	'c.f. argenteus'	NA	Chinyankwazi	NA
cichlid7050713	Tropheops	gracilior	M	Cape_Maclear	Otter_point
cichlid7050714	Tropheops	gracilior	M	Cape_Maclear	Otter_point
cichlid7050715	Tropheops	gracilior	F	Cape_Maclear	Otter_point
cichlid7050716	Tropheops	microstoma	M	Cape_Maclear	Otter_point
cichlid7050717	Tropheops	microstoma	M	Cape_Maclear	Otter_point
cichlid6979055	Cynotilapia	afra	M	Cape_Maclear	Otter_point
cichlid6979056	Cynotilapia	afra	M	Cape_Maclear	Otter_point
cichlid6979057	Cynotilapia	afra	M	Cape_Maclear	Otter_point
cichlid6979058	Cynotilapia	afra	M	Cape_Maclear	Otter_point
cichlid6979059	Cynotilapia	afra	M	Cape_Maclear	Otter_point
cichlid6979060	Cynotilapia	afra	M	Cape_Maclear	Otter_point
cichlid6979061	Cynotilapia	afra	M	Cape_Maclear	Otter_point
cichlid6979062	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979063	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979064	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979065	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979066	Maylandia	zebra	F	Cape_Maclear	Otter_point
cichlid6979067	Maylandia	zebra	F	Cape_Maclear	Otter_point
cichlid6979068	Maylandia	zebra	F	Cape_Maclear	Otter_point
cichlid6979069	Maylandia	zebra	F	Cape_Maclear	Otter_point
cichlid6979070	Maylandia	zebra	M?	Cape_Maclear	Otter_point
cichlid6979071	Maylandia	zebra	F	Cape_Maclear	Otter_point
cichlid6979072	Maylandia	zebra	F	Cape_Maclear	Otter_point
cichlid6979073	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979074	Maylandia	zebra	F	Cape_Maclear	Otter_point
cichlid6979075	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979076	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979077	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979151	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979152	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979153	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979154	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979155	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979156	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979157	Maylandia	zebra	M	Cape_Maclear	Otter_point
cichlid6979158	Maylandia	zebra	M	Cape_Maclear	Otter_point
